,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label
2352,228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2,,3.6706860706860707,1.0,3.187962962962963,0
2353,227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,,3.7004581151832467,1.0,3.3297872340425534,0
2354,226,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,4,,3.545138888888889,0.0,3.457043343653251,0
2355,225,Ottogi,Snack Ramyon,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2356,224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,,3.6706860706860707,1.0,3.3848167539267022,0
2357,223,Koka,Laksa Singapura,Bowl,Singapore,4.25,,3.6706860706860707,1.0,4.126146788990826,1
2358,222,Myojo,Udon Crab,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2359,221,Nissin,Top Ramen Beef,Pack,USA,3.75,,3.7004581151832467,1.0,3.457043343653251,0
2360,220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1
2361,219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,,3.7004581151832467,1.0,3.7905537459283383,1
2362,218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,3,,3.545138888888889,0.0,3.457043343653251,0
2363,217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1
2364,216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,,3.4984999999999995,0.0,3.457043343653251,0
2365,215,Maruchan,Yakisoba Chicken,Tray,USA,2,,3.545138888888889,0.0,3.457043343653251,0
2366,214,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,2,,3.545138888888889,0.0,3.457043343653251,0
2367,213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4,,3.6706860706860707,1.0,3.457043343653251,0
2368,212,Maruchan,Yakisoba Roast chicken,Tray,USA,3.75,,3.545138888888889,0.0,3.457043343653251,0
2369,211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,,3.545138888888889,0.0,3.187962962962963,0
2370,210,Rocket Brand,Satoimo Noodles,Pack,China,2.5,,3.7004581151832467,1.0,3.4218934911242602,0
2371,209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,3,,3.6706860706860707,1.0,3.457043343653251,0
2372,208,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25,,3.7004581151832467,1.0,3.4218934911242602,0
2373,207,Sapporo Ichiban,Original Flavor,Pack,USA,3.5,,3.7004581151832467,1.0,3.457043343653251,0
2374,206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3,,3.6706860706860707,1.0,3.7905537459283383,1
2375,205,Sapporo Ichiban,Beef Flavor,Pack,USA,4.5,,3.7004581151832467,1.0,3.457043343653251,0
2376,204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,,3.6706860706860707,1.0,3.457043343653251,0
2377,203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,2,,3.6706860706860707,1.0,3.457043343653251,0
2378,202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,,3.6706860706860707,1.0,3.457043343653251,0
2379,201,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,3.5,,3.6706860706860707,1.0,3.457043343653251,0
2380,200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,,3.6706860706860707,1.0,3.457043343653251,0
2381,199,Samyang,Chinese Soybean Paste,Pack,South Korea,2,,3.7004581151832467,1.0,3.7905537459283383,1
2382,198,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
2383,197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,,3.545138888888889,0.0,3.7905537459283383,1
2384,196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,,3.4984999999999995,0.0,3.3951612903225805,0
2385,195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2386,194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
2387,193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,,3.6706860706860707,1.0,3.3848167539267022,0
2388,192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1
2389,191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
2390,190,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9,,3.7004581151832467,1.0,4.154193548387097,1
2391,189,Nissin,Cup Noodles Manchurian,Cup,India,3,,3.4984999999999995,0.0,3.3951612903225805,0
2392,188,Nongshim,Udon,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2393,187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2394,186,Paldo,Teumsae Ramyun,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2395,185,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75,,3.6706860706860707,1.0,3.981605113636364,1
2396,184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
2397,183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2,,3.6706860706860707,1.0,3.457043343653251,0
2398,182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1
2399,181,Kamfen,Noodle King Thin Wonton,Pack,China,2,,3.7004581151832467,1.0,3.4218934911242602,0
2400,180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,,3.545138888888889,0.0,3.981605113636364,1
2401,179,Mama,Kimchi,Pack,Thailand,3,,3.7004581151832467,1.0,3.3848167539267022,0
2402,178,Mama,Oriental Style Clear Soup,Pack,Thailand,2,,3.7004581151832467,1.0,3.3848167539267022,0
2403,177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2404,176,Paldo,Dosirac Pork,Tray,South Korea,4.125,,3.545138888888889,0.0,3.7905537459283383,1
2405,175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3,,3.7004581151832467,1.0,3.7905537459283383,1
2406,174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,,3.7004581151832467,1.0,3.3297872340425534,0
2407,173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,,3.7004581151832467,1.0,3.665401785714286,1
2408,172,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75,,3.7004581151832467,1.0,3.3848167539267022,0
2409,171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2410,170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2411,169,Samyang,Seafood Party,Pack,South Korea,2.25,,3.7004581151832467,1.0,3.7905537459283383,1
2412,168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,,3.6706860706860707,1.0,3.981605113636364,1
2413,167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,,3.7004581151832467,1.0,3.3848167539267022,0
2414,166,Koyo,Garlic Pepper,Pack,USA,3.25,,3.7004581151832467,1.0,3.457043343653251,0
2415,165,Doll,Sesame Oil,Pack,Hong Kong,3.5,,3.7004581151832467,1.0,3.8018248175182485,1
2416,164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1
2417,163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,,3.7004581151832467,1.0,3.187962962962963,0
2418,162,Myojo,Chukazanmai Oriental,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
2419,161,Paldo,Green Tea Chlorella,Pack,South Korea,0,,3.7004581151832467,1.0,3.7905537459283383,1
2420,160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5,,3.6706860706860707,1.0,3.981605113636364,1
2421,159,Mama,Hot & Spicy,Pack,Thailand,1.75,,3.7004581151832467,1.0,3.3848167539267022,0
2422,158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,,3.4984999999999995,0.0,3.3848167539267022,0
2423,157,Nissin,Sotanghon,Cup,Philippines,2,,3.4984999999999995,0.0,3.3297872340425534,0
2424,156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3,,3.4984999999999995,0.0,3.457043343653251,0
2425,155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,,3.7004581151832467,1.0,3.3297872340425534,0
2426,154,Nissin,Creamy Chicken,Cup,USA,1.75,,3.4984999999999995,0.0,3.457043343653251,0
2427,153,Sapporo Ichiban,Shrimp Flavor,Cup,USA,1.75,,3.4984999999999995,0.0,3.457043343653251,0
2428,152,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5,,3.7004581151832467,1.0,3.665401785714286,1
2429,151,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2430,150,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25,,3.6706860706860707,1.0,3.7905537459283383,1
2431,149,Maruchan,Akai Kitsune Udon,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1
2432,148,Myojo,Okinawa Soba,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
2433,147,Higashi,Nagasaki Sara Udon,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
2434,146,Mama,Pho Bo,Pack,Thailand,2.5,,3.7004581151832467,1.0,3.3848167539267022,0
2435,145,Sakurai,Vegetarian Flavor,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2436,144,Nongshim,Kimchi Ramyun,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2437,143,Mama,Mamy Chand Clear Soup,Pack,Thailand,2.75,,3.7004581151832467,1.0,3.3848167539267022,0
2438,142,Nissin,Chow Mein Teriyaki Beef,Tray,USA,4.5,,3.545138888888889,0.0,3.457043343653251,0
2439,141,Six Fortune,Seafood Flavor,Pack,South Korea,2.5,,3.7004581151832467,1.0,3.7905537459283383,1
2440,140,Mama,Mi Goreng,Pack,Thailand,5,,3.7004581151832467,1.0,3.3848167539267022,0
2441,139,Kamfen,Noodle King Beef,Pack,China,1.75,,3.7004581151832467,1.0,3.4218934911242602,0
2442,138,Unif,100 Furong Shrimp,,Taiwan,3,,,,3.665401785714286,1
2443,137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,USA,1.75,,3.6706860706860707,1.0,3.457043343653251,0
2444,136,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,5,,3.7004581151832467,1.0,3.3848167539267022,0
2445,135,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
2446,134,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25,,3.6706860706860707,1.0,3.7905537459283383,1
2447,133,Baijia,Hot & Sour Rice Noodle,Pack,China,0,,3.7004581151832467,1.0,3.4218934911242602,0
2448,132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
2449,131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
2450,130,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2451,129,Nongshim,Mupama Tang Myun,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2452,128,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1,,3.7004581151832467,1.0,3.3848167539267022,0
2453,127,Vifon,Mi Chay Vegetarian,Pack,Vietnam,2.8,,3.7004581151832467,1.0,3.187962962962963,0
2454,126,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5,,3.7004581151832467,1.0,3.3848167539267022,0
2455,125,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2456,124,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5,,3.545138888888889,0.0,3.981605113636364,1
2457,123,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,3.7,,3.7004581151832467,1.0,3.3848167539267022,0
2458,122,Doll,Shrimp Wonton,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1
2459,121,Ottogi,Bekse Curry,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2460,120,Samyang,Beef,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2461,119,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,3.4,,3.7004581151832467,1.0,3.665401785714286,1
2462,118,Paldo,Bibim Men,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2463,117,Ottogi,Ramyonsari,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2464,116,Mama,Nam Vang,Pack,Thailand,3.6,,3.7004581151832467,1.0,3.3848167539267022,0
2465,115,Ottogi,Miso Ramyun,Pack,South Korea,2.8,,3.7004581151832467,1.0,3.7905537459283383,1
2466,114,Samyang,Kimchi,Pack,South Korea,2.9,,3.7004581151832467,1.0,3.7905537459283383,1
2467,113,Nongshim,Hooroorook ,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2468,112,Ottogi,Jiajang Noodle,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2469,111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1
2470,110,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5,,3.7004581151832467,1.0,3.3297872340425534,0
2471,109,Mama,Pad Thai,Pack,Thailand,3.1,,3.7004581151832467,1.0,3.3848167539267022,0
2472,108,Teriyaki Time,Ramen,Bowl,USA,2,,3.6706860706860707,1.0,3.457043343653251,0
2473,107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,,3.7004581151832467,1.0,3.7905537459283383,1
2474,106,GreeNoodle,Tom Yum,Pack,Thailand,0.5,,3.7004581151832467,1.0,3.3848167539267022,0
2475,105,Indomie,Special Fried Curly Noodle,Pack,Indonesia,5,2012 #1,3.7004581151832467,1.0,4.067460317460317,1
2476,104,Maruchan,Ramen Noodle Soup Chicken,Pack,USA,2,,3.7004581151832467,1.0,3.457043343653251,0
2477,103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1
2478,102,Indomie,Soto Mie,Pack,Indonesia,1.5,,3.7004581151832467,1.0,4.067460317460317,1
2479,101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
2480,100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85,,3.7004581151832467,1.0,3.665401785714286,1
2481,99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75,,3.7004581151832467,1.0,3.665401785714286,1
2482,98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,,3.7004581151832467,1.0,3.665401785714286,1
2483,97,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5,,3.7004581151832467,1.0,3.187962962962963,0
2484,96,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75,,3.7004581151832467,1.0,3.187962962962963,0
2485,95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1,,3.7004581151832467,1.0,3.665401785714286,1
2486,94,Mama,Artificial Chicken,Pack,Thailand,2.5,,3.7004581151832467,1.0,3.3848167539267022,0
2487,93,Payless,Xtra Big Original Pancit Canton,Pack,Philippines,4.5,,3.7004581151832467,1.0,3.3297872340425534,0
2488,92,Fashion Food,Tom Yum Seafood Creamy,Bowl,Thailand,2,,3.6706860706860707,1.0,3.3848167539267022,0
2489,91,Binh Tay,Mi Chay Mushroom,Pack,Vietnam,2.75,,3.7004581151832467,1.0,3.187962962962963,0
2490,90,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,,3.7004581151832467,1.0,3.4218934911242602,0
2491,89,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,,3.7004581151832467,1.0,3.665401785714286,1
2492,88,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25,,3.7004581151832467,1.0,3.7905537459283383,1
2493,87,Wai Wai,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75,,3.7004581151832467,1.0,3.3848167539267022,0
2494,86,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65,,3.7004581151832467,1.0,3.665401785714286,1
2495,85,Nissin,Demae Ramen Sesame,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1
2496,84,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,,3.7004581151832467,1.0,3.7905537459283383,1
2497,83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2,,3.7004581151832467,1.0,3.981605113636364,1
2498,82,Nissin,Demae Ramen Miso,Pack,Japan,2.75,,3.7004581151832467,1.0,3.981605113636364,1
2499,81,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
2500,80,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
2501,79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1
2502,78,Nissin,Demae Ramen Seafood,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1
2503,77,Nissin,Demae Ramen Prawn,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1
2504,76,Indomie,Meatball Flavor,Pack,Indonesia,2.5,,3.7004581151832467,1.0,4.067460317460317,1
2505,75,Indomie,Mi Goreng Rendang,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1
2506,74,Nissin,Demae Ramen Shoyu,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2507,73,Nissin,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2508,72,Nissin,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1
2509,71,Nissin,Demae Ramen Satay,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1
2510,70,Nissin,Demae Ramen XO Sauce Seafood,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2511,69,Baijia,Spicy Fei- Chang Sweet Potato Noodle,Pack,China,1.75,,3.7004581151832467,1.0,3.4218934911242602,0
2512,68,Wei Lih,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
2513,67,Maruchan,Ramen Noodle Soup Lime Chili Shrimp,Pack,USA,2,,3.7004581151832467,1.0,3.457043343653251,0
2514,66,Maruchan,Ramen Noodle Soup Pork,Pack,USA,4,,3.7004581151832467,1.0,3.457043343653251,0
2515,65,Nissin,Top Ramen Oriental,Pack,USA,2.5,,3.7004581151832467,1.0,3.457043343653251,0
2516,64,Sapporo Ichiban,Chicken Flavor,Pack,USA,3.5,,3.7004581151832467,1.0,3.457043343653251,0
2517,63,Nissin,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3,,3.6706860706860707,1.0,3.981605113636364,1
2518,62,Maggi,Rice Noodle Mania Lemon Masala,Pack,India,1.5,,3.7004581151832467,1.0,3.3951612903225805,0
2519,61,Maggi,2 Minute Noodles Curry,Pack,India,2.5,,3.7004581151832467,1.0,3.3951612903225805,0
2520,60,Maggi,Vegetable Atta Noodles Masala,Pack,India,2,,3.7004581151832467,1.0,3.3951612903225805,0
2521,59,Maggi,Chinese Noodles Lemon Chicken Flavor,Pack,India,3.5,,3.7004581151832467,1.0,3.3951612903225805,0
2522,58,Ve Wong,A-One Bun Tom Shrimp,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1
2523,57,Doll,Instant Fried Noodles With Chili Sauce,Tray,Hong Kong,3,,3.545138888888889,0.0,3.8018248175182485,1
2524,56,Doll,Instant Noodles With Sesame Oil & Soup Base,Pack,Hong Kong,1,,3.7004581151832467,1.0,3.8018248175182485,1
2525,55,Hua Feng Noodle Expert,Favoury Pork Flavor,Pack,China,1,,3.7004581151832467,1.0,3.4218934911242602,0
2526,54,Hua Feng Noodle Expert,Spicy Seafood Flavor,Pack,China,3,,3.7004581151832467,1.0,3.4218934911242602,0
2527,53,Indomie,Chicken,Cup,Indonesia,2,,3.4984999999999995,0.0,4.067460317460317,1
2528,52,Indomie,Chicken Curry,Pack,Indonesia,4,,3.7004581151832467,1.0,4.067460317460317,1
2529,51,Indomie,Curly Noodles With Grilled Chicken,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1
2530,50,Indomie,Mi Goreng,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1
2531,49,Indomie,Mi Goreng Pedas Hot,Pack,Indonesia,4.5,,3.7004581151832467,1.0,4.067460317460317,1
2532,48,Indomie,Shrimp Flavor,Pack,Indonesia,3,,3.7004581151832467,1.0,4.067460317460317,1
2533,47,Indomie,Mi Goreng Jumbo Barbecue Chicken,Pack,Indonesia,5,2012 #2,3.7004581151832467,1.0,4.067460317460317,1
2534,46,Indomie,Mi Goreng Jumbo Meatball,Pack,Indonesia,3,,3.7004581151832467,1.0,4.067460317460317,1
2535,45,Indomie,Mi Goreng Sate,Pack,Indonesia,5,"
",3.7004581151832467,1.0,4.067460317460317,1
2536,44,Indomie,Special Chicken,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1
2537,43,Kim Ve Wong,Jaopai Series: Vegetarian Instant Noodles,Bowl,Taiwan,0,,3.6706860706860707,1.0,3.665401785714286,1
2538,42,Ve Wong,Kung-Fu Chicken Flavor,Pack,Vietnam,2.75,,3.7004581151832467,1.0,3.187962962962963,0
2539,41,Little Cook,Pork Mustard Stem,Bowl,Thailand,0.5,,3.6706860706860707,1.0,3.3848167539267022,0
2540,40,Lucky Me!,Pancit Canton Chili Mansi,Pack,Philippines,3,,3.7004581151832467,1.0,3.3297872340425534,0
2541,39,Lucky Me!,Supreme Bulalo Flavor,Bowl,Philippines,3,,3.6706860706860707,1.0,3.3297872340425534,0
2542,38,Lucky Me!,Pancit Canton Citrus Flavor,Pack,Philippines,3,,3.7004581151832467,1.0,3.3297872340425534,0
2543,37,Lucky Me!,Pancit Canton Hot Chili Flavor,Pack,Philippines,3,,3.7004581151832467,1.0,3.3297872340425534,0
2544,36,Lucky Me!,Itnok,Pack,Philippines,3,,3.7004581151832467,1.0,3.3297872340425534,0
2545,35,Mama,Chand Clear Soup,Pack,Thailand,3,,3.7004581151832467,1.0,3.3848167539267022,0
2546,34,Maruchan,Ramen Noodle Soup Shrimp,Pack,USA,2,,3.7004581151832467,1.0,3.457043343653251,0
2547,33,Koka,Mi Hai Tom Prawn,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1
2548,32,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,3.5,,3.7004581151832467,1.0,4.126146788990826,1
2549,31,Myojo,Ippeichan Yakisoba,Tray,Japan,4,2013 #6,3.545138888888889,0.0,3.981605113636364,1
2550,30,Myojo,Special Duck,Pack,Japan,1,,3.7004581151832467,1.0,3.981605113636364,1
2551,29,Mee Jang,Tom Yum Shrimp,Bowl,Thailand,3.5,,3.6706860706860707,1.0,3.3848167539267022,0
2552,28,Nissin,Chikin Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
2553,27,Nissin,Demae Ramen Curry Flavor,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2554,26,Nissin,Soba Noodles With Mayo Mustard Squirt,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
2555,25,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1
2556,24,Nissin,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2,,3.7004581151832467,1.0,3.981605113636364,1
2557,23,Nissin,Top Ramen Creamy Chicken,Pack,USA,4.5,,3.7004581151832467,1.0,3.457043343653251,0
2558,22,Nongshim,Ansungtangmyun Noodle Soup,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1
2559,21,Nongshim,Champong Oriental Noodles,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2560,20,Nongshim,Neoguri (Seafood'n'Spicy),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2561,19,Nongshim,Shin Ramyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1
2562,18,Ottogi,Jin Ramen (Hot Taste),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2563,17,Quickchow,Pancit Palabok,Pack,Philippines,2.5,,3.7004581151832467,1.0,3.3297872340425534,0
2564,16,Samyang,Kalgug-Su (Spicy),Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2565,15,Samyang,Pojangmacha U-dong,Pack,South Korea,2.5,,3.7004581151832467,1.0,3.7905537459283383,1
2566,14,Samyang,Hot,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1
2567,13,Sapporo Ichiban,Chow Mein,Pack,Japan,5,2012 #4,3.7004581151832467,1.0,3.981605113636364,1
2568,12,Sapporo Ichiban,Shrimp Flavor,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1
2569,11,Six Fortune,Chicken Flavor Instant Soup Noodle,Pack,South Korea,2,,3.7004581151832467,1.0,3.7905537459283383,1
2570,10,Smack,Vegetable Beef,Pack,USA,1.5,,3.7004581151832467,1.0,3.457043343653251,0
2571,9,Sutah,Cup Noodle,Cup,South Korea,2,,3.4984999999999995,0.0,3.7905537459283383,1
